timestamp,post,reply,like,retweet,date,time
2021-07-12 13:07:45,flash@bangsad123·Jul 12WANITA Menangis bukan karena lemah Tapi karena gak ada duit buat mereka SHOPPING,0,0,0,2021-07-12,13:07:45
2021-07-12 12:11:40,𝐧𝐚𝐣𝐚@sojuwww·Jul 12Replying to @shopping_healemberrr wkwkwkw,0,0,0,2021-07-12,12:11:40
2021-07-12 11:45:51,"DJI@DanNJ2834·Jul 12Replying to @ThaiPolitica and @bangkokladIn Europe, the tests are free. AFAIK, one test per week, at least in Germany. Plus unlimited free tests if you like to go to restaurants, shopping etc. If people even want to test more they can buy easily and unlimited tests in each supermarket now. Prices start at around 30 THB.43",0,3,4,2021-07-12,11:45:51
2021-07-12 11:24:26,Milanisti Culture@MilanistiCltr·Jul 12Replying to @expmbdkasih duit bang buat shopping,0,0,0,2021-07-12,11:24:26
2021-07-12 11:18:31,𝐧𝐚𝐣𝐚@sojuwww·Jul 12Replying to @shopping_healgue cepetan pake anter aja si wkwkw gatau knp1,1,0,0,2021-07-12,11:18:31
2021-07-12 10:13:54,"mamennn@stdidani·Jul 12Replying to @chinesecatto @Ihsanashii and 4 othersMemang beda yaa seri S tuh :"")",0,0,0,2021-07-12,10:13:54
2021-07-12 10:12:53,"mamennn@stdidani·Jul 12Replying to @nabilafdaa @panggilaku_nong and 4 othersSelama masih bisa buat balas whatsapp kantor, berarti masih baik2 saja kak smartphone-nya. Hahaha",0,0,0,2021-07-12,10:12:53
2021-07-12 09:38:26,mamennn@stdidani·Jul 12Replying to @Ihsanashii @chinesecatto and 4 othersDevicenya apa Bang? Versi S juga kah?1,1,0,0,2021-07-12,09:38:26
2021-07-12 08:43:42,"F2F Great Online Shop@F2Indonesia·Jul 12Kuy, cek jam kukuk asli buatan Jerman yang cocok buat hadiah dan koleksi pribadi; https://instagram.com/f2f_great_online_shop/… #DisiplinSuksesPPKM #ktowellneasfair2021 #mauskinsoulAM #MutheCarn17al #SWITCH_ON #shopping #Tokopedia",0,0,0,2021-07-12,08:43:42
2021-07-12 08:04:56,mamennn@stdidani·Jul 12Replying to @chinesecatto @shopping_heal and 3 othersMerendah untuk meroket 1,1,0,0,2021-07-12,08:04:56
2021-07-12 07:49:54,"mamennn@stdidani·Jul 12Replying to @chinesecatto @panggilaku_nong and 3 othersKalo skrng sih udah banyakan yg ada SpO2, kaya Mi Watch, Mi Band 6",0,0,0,2021-07-12,07:49:54
2021-07-12 07:43:28,"mamennn@stdidani·Jul 12Replying to @panggilaku_nong @chinesecatto and 3 othersSaya lebih jadul, A50 hahaha2",2,0,0,2021-07-12,07:43:28
2021-07-12 06:00:08,"Misbah Al Jawiyu@MisbahWiyono·Jul 12Aku wis umbah umbah Masak sarapan Asah asah Nyapu kan ngepel...  Nek arep shopping, duite wis tak transfer. Kartu kredit wis tak bayar..  ~umpamaneQuote TweetNarabahasa@narabahasa · Jul 11Bentuk lain ungkapan “Aku sayang kamu” …Show this thread",0,0,0,2021-07-12,06:00:08
2021-07-12 04:55:22,"Solaria Restaurant@SolariaID·Jul 12Hai #Solarians yang ada di Bandung dan sekitarnya! Outlet Solaria kini sudah hadir di Paskal 23 Shopping Center Lt 3 lho. Selamat menikmati menu andalan Solaria yang udah bikin kamu ngidam dari lama ya. Yuk, langsung pesan dan nikmati makanan favoritmu. Kami tunggu ya! . #Solaria",0,0,0,2021-07-12,04:55:22
2021-07-12 04:51:22,Nadia @nadiabax·Jul 12Sedih udah 2 tahun berturut2 gabisa stationery shopping sama anak2 menyambut tahun ajaran baru. Dulu sama bonyok tradisi bgt ke gramedia/ballyson/edukits sebelum mulai sekolah. Sekarang online doang 1,0,1,0,2021-07-12,04:51:22
2021-07-12 04:00:49,"ONLINE SHOPPING@delvin_collect·Jul 12JatengIKLAN Sell Font pack,Themes BB,Icon,!!! Murah-murah dan keren loh!! Yang mau jadi reseller Ivite Pin: 275E2032 Lets Order Guys!!!!",0,0,0,2021-07-12,04:00:49
2021-07-12 03:35:06,Carolina eShop@CarolinaeShop·Jul 12Sac Angemiel grand sac fourre-tout mignon Mordecai et Rigby Shopping plageAngemiel Bag Large Cute Mordecai and Rigby Shopping Beach Tote BagAngemiel Bag Large Cute Mordecai and Rigby Shopping Beach Tote Bagfr.akiranabata.com,0,0,0,2021-07-12,03:35:06
2021-07-12 03:30:43,ONLINE SHOPPING@delvin_collect·Jul 12Chek Foto2 Tema BB Di sini Klik https://facebook.com/pages/Themes-And-Font/238520422980421?sk=photos_albums…,0,0,0,2021-07-12,03:30:43
2021-07-12 03:04:59,istri haecan@FauziaSyarla·Jul 12Hallo guyss Panggilan buat nctzen.... Aku baru aja bikin go dijamin trusted dan kita juga bakal sering nyelem sellchin sellkor dll buat yang punya wl juga bisa drop nnti bakal kita cariin  https://line.me/R/ti/g/38Bnt70Px_…  Thank you for join Happy  shopping LINE｜always at your side.More than just a messenger app. LINE is new level of communication and the very infrastructure of your life.line.me,0,0,0,2021-07-12,03:04:59
2021-07-12 02:14:25,Hamal@klancythewolf·Jul 12Every shopping mall always have toilets with bidets so powerful they rip your fucking asshole open11,1,1,0,2021-07-12,02:14:25
2021-07-12 01:48:36,"hy fun!@vanneeeyyy·Jul 12Lu mah enak, dirumah aja masih bs shopping. Iya dong Alhamdulillah. Halal lagi duitnyaQuote TweetBoy Candra@dsuperboy · Jul 11""Lu mah enak, gitu doang dapat duit.""  Iya dong. Alhamdulillah.",0,0,0,2021-07-12,01:48:36
2021-07-11 20:57:06,"Ahmad Nor Maulana Af@AhmadNorMaulana·Jul 11Live: World Square, Broadway shopping centres among new NSW exposure sites http://dlvr.it/S3Wqd9",0,0,0,2021-07-11,20:57:06
2021-07-11 16:55:29,"siti rochana@ocha_20·Jul 11Alhamdulillah  tiba2 dpt rezeki...trz ga bisa tdr, akhirnya blanja online donk di shopee ...tidur nyenyak nih kayaknya abis shopping ",0,0,0,2021-07-11,16:55:29
2021-07-11 16:40:08,"Dk Onlineshop@Dk_Onlineshop·Jul 11Hallo tweps Dk_Onlineshop menjual aneka ragam mulai dari peralatan rumah tangga,keperluan anak-dewasa,silakan cek album kami.happy shopping",0,0,0,2021-07-11,16:40:08
2021-07-11 16:23:30,"Beber@berliana_beber·Jul 11Replying to @shopping_healBacain reply aja biar ga serem, gudangnya tertawa di reply itu wkwkwqkkw",0,0,0,2021-07-11,16:23:30
2021-07-11 16:20:24,Beber@berliana_beber·Jul 11Replying to @shopping_healKata gue lo ga sopan qrt ginian sini baku hantam aja kita!1,1,0,0,2021-07-11,16:20:24
2021-07-11 14:45:03,Carolina eShop@CarolinaeShop·Jul 11Simulation Luxury Supermarket Set Cash Register Shopping Cart Girls Pretend Play Toys Kid Education ToysSimulation Luxury Supermarket Set Cash Register Shopping Cart Girls Pretend Play Toys Kid Education...Simulation Luxury Supermarket Set Cash Register Shopping Cart Girls Pretend Play Toys Kid Education Toysen.akiranabata.com,0,0,0,2021-07-11,14:45:03
2021-07-11 12:29:19,PAKAI MASKER YANG BENER@oscartangotango·Jul 11lagi window shopping di toped terus liat masker hepa filter.  ...itu idung apa air purifier?1Show this thread,1,0,0,2021-07-11,12:29:19
2021-07-11 12:14:31,Ioanna Pavla@ProjectMagdale1·Jul 11Lessons from history @shopping_heal Show this thread,0,0,0,2021-07-11,12:14:31
2021-07-11 12:04:08,"GLADYZ@Gladyzkhun·Jul 11Wooyoung talking about Taecyeon rap part:  ""Coffee,shopping, driving, LP, Cooking and Wine gwenchana""  Coffee = Chansung Shopping = Nichkhun Driving = Junho LP = Minjun Cooking = Wooyoung Wine = Taecyeon  2PM SPECIAL SHOW  #2PM #투피엠 #MUST #해야해 #Makeit4617",0,17,46,2021-07-11,12:04:08
2021-07-11 11:30:26,"Ioanna Pavla@ProjectMagdale1·Jul 11Replying to @shopping_healIstipar, zoes. Mi apapun (mi kuning, pasta, bihun, kwetiaw dll) itu ternyata makanan buat jaman paceklik binti pagebluk sedjak doeloe kala.",0,0,0,2021-07-11,11:30:26
2021-07-11 09:26:21,"Amayra.@aepricus·Jul 11Replying to @outer_cosmo⠀ ⠀ Amayra, 18 tahun, hobinya window-shopping sekalian jalan-jalan aja. Tapi kalau mager, lebih milih buat nonton film, kadang anime juga. ⠀ ⠀1",0,0,1,2021-07-11,09:26:21
2021-07-11 09:03:16,"Ioanna Pavla@ProjectMagdale1·Jul 11Replying to @shopping_healMi Nissin kari ayam lu gadoin bakso ikan, tahu & toge-sawi. LEGIT like curry ramen betulan!  Urusan mi instan, Nissin jangan lu lawan1",1,0,0,2021-07-11,09:03:16
2021-07-11 07:47:05,ernachai@ernachai·Jul 11Browsing around @hicetnunc2000 wanting to collect some art. I got bitten by shopping bug11,1,1,0,2021-07-11,07:47:05
2021-07-11 07:01:05,Sukma@Sukma532·Jul 11Happy shopping tweeps ^^,0,0,0,2021-07-11,07:01:05
2021-07-11 05:58:49,"조규 & 다녤 @raindropsaudi·Jul 11I had the weirdest dream.  So I went to lucky plaza hk in shatin with johnny, taeyong and yuta to eat noodle that lucas really loved  we couldnt find the restaurant and ended up shopping instead. Me and johnny bought an $8k nail polish 1Show this thread",1,0,0,2021-07-11,05:58:49
2021-07-11 04:00:43,"ONLINE SHOPPING@delvin_collect·Jul 11JatengIKLAN Sell Font pack,Themes BB,Icon,!!! Murah-murah dan keren loh!! Yang mau jadi reseller Ivite Pin: 275E2032 Lets Order Guys!!!!",0,0,0,2021-07-11,04:00:43
2021-07-11 03:46:26,Christine Natalina M.@x_tinemonroe·Jul 11Menambah Imun di masa Pandemi..  Hati yang gembira adalah obat buat masa Pandemi.. Happy Sunday.. @ Thamrin City - Smart Shopping For Everyone https://instagram.com/p/CRLBxNvDbvm/?utm_medium=twitter…,0,0,0,2021-07-11,03:46:26
2021-07-11 03:30:52,ONLINE SHOPPING@delvin_collect·Jul 11Chek Foto2 Tema BB Di sini Klik https://facebook.com/pages/Themes-And-Font/238520422980421?sk=photos_albums…,0,0,0,2021-07-11,03:30:52
2021-07-11 02:09:28,"Dk Onlineshop@Dk_Onlineshop·Jul 11Males kemana- kemana, tapi pengen belanja? Ga usah Khawatir Belanja aja di Shopping OnLine #dk_onlineshop",0,0,0,2021-07-11,02:09:28
2021-07-11 02:03:03,Tasya@hansyawww·Jul 11At this point idk where all my money goes... bahkan gue udh g shopping lagi. God,0,0,0,2021-07-11,02:03:03
2021-07-11 01:38:33,flash@bangsad123·Jul 11WANITA Menangis bukan karena lemah Tapi karena gak ada duit buat mereka SHOPPING,0,0,0,2021-07-11,01:38:33
2021-07-11 00:09:19,Arile is vaxxed@arldm·Jul 11Abis nonton youtuber indo grocery shopping di aldi uk trus kaget koook murah murah bgt ya harga grocery di uk?!!,0,0,0,2021-07-11,00:09:19
2021-07-11 00:06:16,Zah FR@Zah_fr·Jul 11Replying to @ustadchenShopping is the best therapy,0,0,0,2021-07-11,00:06:16
2021-07-10 19:02:57,Christine Natalina M.@x_tinemonroe·Jul 10Menambah Imun di masa Pandemi.. . #keseruankami #menambahimunkita #tiktokwithtemen #bodoamat  . @ Thamrin City - Smart Shopping For Everyone https://instagram.com/p/CRKF2VvAH4P/?utm_medium=twitter…,0,0,0,2021-07-10,19:02:57
2021-07-10 18:30:13,"Christine Natalina M.@x_tinemonroe·Jul 10Keseruan bersama temen "" kantor yang kusayangi sebelum masa PPKM.. @ Thamrin City - Smart Shopping For Everyone https://instagram.com/p/CRKCIIGsy6_/?utm_medium=twitter…",0,0,0,2021-07-10,18:30:13
2021-07-10 18:09:54,Christine Natalina M.@x_tinemonroe·Jul 10Just posted a photo @ Thamrin City - Smart Shopping For Everyone https://instagram.com/p/CRJ_zM1sPPC/?utm_medium=twitter…,0,0,0,2021-07-10,18:09:54
2021-07-10 17:57:07,"Christine Natalina M.@x_tinemonroe·Jul 10Edisi poto""an (part Ii @ Thamrin City - Smart Shopping For Everyone https://instagram.com/p/CRJ-VoqsSFt/?utm_medium=twitter…",0,0,0,2021-07-10,17:57:07
2021-07-10 15:49:21,"bursabeauty@akbarmandiri96·Jul 10Review Cream Esther Gold (085225491123) Bleaching A-B & Whitening S-M adalah solusi tepat untuk kulit anda, aman digunakan untuk sehari hari dan tidak menyebabkan ketergantungan. #cosmetics #shopping #love  PAKET CREAM ESTHER BLEAC…https://lnkd.in/dMgHATvCream Esther Original 085225491123 Perawatan Wajah Untuk JerawatReview Cream Esther Gold (085225491123) Bleaching A-B & Whitening S-M adalah solusi tepat untuk kulit anda, aman digunakan untuk sehari…link.medium.com",0,0,0,2021-07-10,15:49:21
2021-07-10 13:55:39,"kris.@grevyrd·Jul 10Replying to @dimsumhunterbisa custom kak untuk varian sambalnya,  kita juga ready berbagi varian rasa  happy shopping1",1,0,0,2021-07-10,13:55:39
2021-07-10 13:31:18,ㅅㅅ@littlebyeol1122·Jul 10shopping list ku habis ini peripera tint and the tool lab falsies,0,0,0,2021-07-10,13:31:18
2021-07-10 13:25:06,"hanny@han_ce·Jul 10Sungguh terbantu oleh live shopping via IG... walaupun ujung2nya g beli, tapi tetap menjadi penghibur jiwa ",0,0,0,2021-07-10,13:25:06
2021-07-10 13:25:04,"BUBBLE TWICE@TWICEBUBBLEINFO·Jul 10210710 Nayeon  ""I wanted to eat peach so badly..so I need to go grocery shopping,,"" ""I don't cook,,,"" ""You want to watch Vlog of me grocery shopping??ㅋㅋㅋShould I do oneㅋㅋㅋㅋㅋㅋㅋ"" ""But there's nothing much.."" ""But I will only buy peach!!!""  #TWICE #NAYEON #BUBBLETWICE14",0,4,1,2021-07-10,13:25:04
2021-07-10 13:24:38,"BUBBLE TWICE@TWICEBUBBLEINFO·Jul 10210710 Nayeon  ""What are you doing"" ""I'm just lying down"" ""Actually in my memo i wrote that i will go grocery shopping tomorrow ㅋㅋ""  #TWICE #NAYEON #BUBBLETWICE14",0,4,1,2021-07-10,13:24:38
2021-07-10 11:26:51,Blibli Care@BlibliCare·Jul 10Replying to @__Evhyta_49Mimin mau nya di follow ^^ hehhee  hatur nuhun kakak untuk kerjasama nya :)  Buat promo menariknya kuy check this out https://blibli.com/promosi lumayan kak kalau dapat. Happy Shopping11,1,1,0,2021-07-10,11:26:51
2021-07-10 10:44:59,Riri Dahye @Mochacyno·Jul 10Replying to @shopping_healUdh mulai membaik aku kak udh pulih penciuman juga  makasi yaa1,1,0,0,2021-07-10,10:44:59
2021-07-10 10:40:28,Ioanna Pavla@ProjectMagdale1·Jul 10Replying to @shopping_healVan houten?1,1,0,0,2021-07-10,10:40:28
2021-07-10 10:22:28,"LisnaAngguni_Mandirian@lisnaangguni·Jul 10Shopping di SOGO pake kartu kredit dan debit Mandiri banyak untungnya! Hadiah kejutan dan voucher s/d Rp1,2 jt menanti Sahabat, ... https://twitter.com/bankmandiri/status/1413717119959658504#mandiri_itu_keren… #mandirian #mandirianinfo #bmristory #mandiridigitalQuote Tweetbank mandiri@bankmandiri · Jul 10Shopping di SOGO pake kartu kredit dan debit Mandiri banyak untungnya! Hadiah kejutan dan voucher s/d Rp1,2 jt menanti Sahabat, lho.  Periode program hingga 1 Agustus 2021. Yuk, langsung cus ke SOGO terdekat!  Info klik http://bmri.id/sogosummerfun #mandiripromo",0,0,0,2021-07-10,10:22:28
2021-07-10 08:49:28,"Fitri Kusmiati@FitriKusmiati11·Jul 10Shopping di SOGO pake kartu kredit dan debit Mandiri banyak untungnya! Hadiah kejutan dan voucher s/d Rp1,2 jt menanti Sahabat, ... https://twitter.com/bankmandiri/status/1413717119959658504… #mandiri_itu_keren #bristory #mandirian #mandiriinfoQuote Tweetbank mandiri@bankmandiri · Jul 10Shopping di SOGO pake kartu kredit dan debit Mandiri banyak untungnya! Hadiah kejutan dan voucher s/d Rp1,2 jt menanti Sahabat, lho.  Periode program hingga 1 Agustus 2021. Yuk, langsung cus ke SOGO terdekat!  Info klik http://bmri.id/sogosummerfun #mandiripromo",0,0,0,2021-07-10,08:49:28
2021-07-10 05:02:29,Beber@berliana_beber·Jul 10Replying to @y0urhug and @shopping_healDah mam mie goreng smlm pfffff wkwkwk tapi ini emg best bgt si apalagi makan dipinggir pantai 1,1,0,0,2021-07-10,05:02:29
2021-07-10 04:30:34,"rats@atiyyyyy·Jul 10Replying to @shopping_healBenerr hehe, akupun kemana2 skrng bawa sedotan dari jagung karna mudah terurai, since gigiku sensitif pake stainless straw, dan pake cassava kresek. Sampah skincare sealu ku simpan dan bawa ke tempat recycle. Mungkin ga ngaruh2 amat tp paling ngga membantu bumi 21",2,0,1,2021-07-10,04:30:34
2021-07-10 04:30:01,"bank mandiri@bankmandiri·Jul 10Shopping di SOGO pake kartu kredit dan debit Mandiri banyak untungnya! Hadiah kejutan dan voucher s/d Rp1,2 jt menanti Sahabat, lho.  Periode program hingga 1 Agustus 2021. Yuk, langsung cus ke SOGO terdekat!  Info klik http://bmri.id/sogosummerfun #mandiripromo1143",1,3,14,2021-07-10,04:30:01
2021-07-10 04:00:43,"ONLINE SHOPPING@delvin_collect·Jul 10apaajaIKLAN Sell Font pack,Themes BB,Icon,!!! Murah-murah dan keren loh!! Yang mau jadi reseller Ivite Pin: 275E2032 Lets Order Guys!!!!",0,0,0,2021-07-10,04:00:43
2021-07-10 03:25:05,"Carolina eShop@CarolinaeShop·Jul 10Custom monogram tote bags, Simple Bridal Monogram Canvas Beach Bag shopping jutes weekend bachelorette party bridesmaid handbagsCustom monogram tote bags, Simple Bridal Monogram Canvas Beach Bag shopping jutes weekend bachelo...Custom monogram tote bags, Simple Bridal Monogram Canvas Beach Bag shopping jutes weekend bachelorette party bridesmaid handbagsralph-laurenpolo.org.uk",0,0,0,2021-07-10,03:25:05
2021-07-10 02:54:51,"MUN@Super_Mun·Jul 10Replying to @hibooranBegitulah kalo keasikan shopping, lupa kalo itu  ngutang yg harus dibayar.",0,0,0,2021-07-10,02:54:51
2021-07-10 02:50:33,jantradaa  (( Commissions Open ))@jantradaa·Jul 10I'm at a point where I'm shopping groceries online FUCK the coronavirus really11,1,1,0,2021-07-10,02:50:33
2021-07-08 15:21:40,Dolphin Kuningan@Dolphinkuningan·Jul 8jaga jarak cuci tangan  selalu.......   #pandemi #cucitangan #catur #3M #jagajarak #dirumahaja #dolphinkuningan #belanja #online #shopping @ Dagangan Komplek https://instagram.com/p/CREi76_ByAp/?utm_medium=twitter…,0,0,0,2021-07-08,15:21:40
2021-07-07 15:13:01,"Berthony@jonathanreinand·Jul 7Gue ngerasa sih skarang instagram udah mulai kehilangan esensinya. Jangkauannya melebar tapi udah ga seasik jaman itu. Okelah fitur messaging gue nyaman, instastory masih oke, lama lama kesini fitur shopping apalah itu, reels juga . Okelah lebih rame. Cuman ilang “esensinya”.11",1,1,0,2021-07-07,15:13:01
2021-07-07 00:41:47,Rusydina @rusydinat·Jul 7Replying to @bucindesikHarganya ga ada yg masuk dikantong. Jadi window shopping aja ,0,0,0,2021-07-07,00:41:47
2021-07-06 17:48:07,Lorddv@donivingky·Jul 6Replying to @AzamRayaan @shopping_io and @ShibtokenBurn your all token,0,0,0,2021-07-06,17:48:07
2021-07-06 08:36:33,Gusti Gokil@GustiGokil2·Jul 6Replying to @shopping_io and @Shibtokento the moon $11,0,1,0,2021-07-06,08:36:33
2021-07-06 05:38:08,Riyani anissa@riyanianissa·Jul 6Ga mau stres2. Mau shopping aja ah ,0,0,0,2021-07-06,05:38:08
2021-07-05 14:20:28,"R. Boru Batubara@xxxiant·Jul 5""Paling enak tinggal Jakarta ya. Apalagi banyak uang. Kerjanya shopping mulu.""  Crazy rich Pamanukan, 44 y.o.",0,0,0,2021-07-05,14:20:28
2021-07-05 11:32:43,Benedicto Saragih@BAPS_97·Jul 5Jadi ini yang bikin Indonesia ramai HAHAHAHAHA   *malam ini groceries shopping trus tbtb nemu ginian wkwkwk dan kata masnya skrng dibatesin 1 orang cuma boleh beli 3 HAHAHAHA 21,2,1,0,2021-07-05,11:32:43
2021-07-05 08:51:15,Claudia Mulki A. Kartanegara@claudyakramy·Jul 5Baru saja mengirim foto @ Shopping Yukkk https://instagram.com/p/CQ8H5LAszMB/?utm_medium=twitter…,0,0,0,2021-07-05,08:51:15
2021-07-01 13:22:53,DonDiRumahAja@dondihananto·Jul 1Buah pemikiran yg sangat filosofis  Mengembalikan shopping cart/trolley adalah ujian mengatur diri sendiri (self-governing)73680Show this thread,7,80,36,2021-07-01,13:22:53
2021-07-01 09:51:44,Aoi@aoi_usagi79·Jul 1Habis nyelesein logbook buat sebulan. Lets go shopping...  1,0,1,0,2021-07-01,09:51:44
2021-06-30 16:11:32,"petrik menunggu shownu@eppaysia·Jun 30ada lagi kmrn w mau grocery shopping ke swalayan deket rumah eh ada bapa"" marah kaga mau pake masker,,,, njir otak dimana otak",0,0,0,2021-06-30,16:11:32
2021-06-30 04:48:15,"Reza Hyundai@rezarobotz·Jun 30Baru saja mengirim foto @ Lotte Shopping Avenue, Cassablanca - Jakarta. https://instagram.com/p/CQu0HRUF-aZ/?utm_medium=twitter…",0,0,0,2021-06-30,04:48:15
2021-06-29 23:16:42,Nisha@Am_Annisha·Jun 29Replying to @shopping_heal and @FOOD_FESSHuhu Monggo.. semoga lancar ya nder. Pas dijawab emang jadi gugup gagap gempita sih jadi kaya ngeles dan ngalor ngidul. Tapi untuk terhindar dari itu semua emang harus laki-lakinya yang ngomong langsung.,0,0,0,2021-06-29,23:16:42
2021-06-29 10:19:21,ana siregar@treezana·Jun 29Bakar Jajan Shopping Terussss ,0,0,0,2021-06-29,10:19:21
2021-06-29 09:36:10,"BHINEKA TINGGAL DUKA@yulfentri_munaf·Jun 29Mungkin karena sama2 bumbu kacang dan cukup satu ulekan, lalu dia pikir jualan ketoprak, gado2, pecel bisa gabung dijadiin one stop shopping.  Mungkin kira2 gitu pola pikir yang digunakan tukang giling kacang, saat menyatukan jabatan rektor dengan komisaris bank.",0,0,0,2021-06-29,09:36:10
2021-06-29 09:30:44,Nisha@Am_Annisha·Jun 29Replying to @shopping_heal and @FOOD_FESSGatau aku tim curhat Mulu sama Mba ku jadi ya Mba ku sampein ke Ibu. Otomatis Ibu Negor dan nanya 1,1,0,0,2021-06-29,09:30:44
2021-06-29 07:46:59,"Jessica Olive Chaniago@Jessica53829978·Jun 29BATIK SOLO  DESKRIPSI PRODUK SILAHKAN CEK PHOTO,   Feel free to ask  Whatsapp  DM  Comment +6282122441475  Happy Shopping  #batiksolo#trustedseller#fashion#fashionstyle#ootd#womanfashion#fashionstyle#batikmurah#batikcantik  http://beautytravellinginc.wordpress.com https://instagram.com/beteinc?utm_medium=copy_link…1",0,1,0,2021-06-29,07:46:59
2021-06-29 07:46:51,"Jessica Olive Chaniago@Jessica53829978·Jun 29BATIK SOLO  DESKRIPSI PRODUK SILAHKAN CEK PHOTO,   Feel free to ask  Whatsapp  DM  Comment +6282122441475  Happy Shopping  #batiksolo#trustedseller#fashion#fashionstyle#ootd#womanfashion#fashionstyle#batikmurah#batikcantik  http://beautytravellinginc.wordpress.com https://instagram.com/beteinc?utm_medium=copy_link…1",0,1,0,2021-06-29,07:46:51
2021-06-27 11:44:17,"Jessica Olive Chaniago@Jessica53829978·Jun 27AZZURA SET DESKRIPSI PRODUK SILAHKAN CEK PHOTO,   Feel free to ask  Whatsapp +6282122441475  Happy Shopping  #batiksolo#trustedseller#fashion#fashionstyle#ootd#womanfashion",0,0,0,2021-06-27,11:44:17
2021-06-27 11:41:30,Rizta Pratama@patented·Jun 27I honestly grew to dislike shopping but i love clothes… when can i afford a personal shopper 1,0,1,0,2021-06-27,11:41:30
2021-06-26 15:36:54,"Elisa Koraag@mamavanenbas·Jun 26Guys,  shopping di SOGO pake kartu kredit dan debit Mandiri banyak untungnya! Hadiah kejutan dan voucher s/d Rp1,2 jt menanti Sahabat, lho. Periode program hingga 1 Agustus 2021. Yuk, langsung cus ke SOGO terdekat! @bankmandiri Info klik http://bmri.id/sogosummerfun #mandiripromo",0,0,0,2021-06-26,15:36:54
2021-06-26 14:05:29,Tits@titaharey·Jun 26Padahal dah berencana mau groceries shopping ke naga sama mau ditraktir mamam diluar sama aa Tapi kok yaaa nih kenaikan kasus covid serem betul yaaaa:(  Aslikkkk mamak mamak olshop ini butuh hiburan keluar rumah walau hanya sekejap:'),0,0,0,2021-06-26,14:05:29
2021-06-26 10:22:33,"Jehezukiel @「Team REGULICIA」 BOFXVII@Jehezukiel·Jun 26Today in @KURORAK 's studio: Doing some online shopping. Just a normal day, I guess(?)0:08100 views9",0,9,0,2021-06-26,10:22:33
2021-06-25 22:12:58,"hogwarts03@uhamm17·Jun 25Replying to @bertanyarlShopping, money, friends",0,0,0,2021-06-25,22:12:58
2021-06-25 19:17:12,"Rean@bavarean·Jun 25Money, Food, Shopping. Woww pasQuote TweetON┆ JANGAN REPLY OOT @bertanyarl · Jun 25TANYARL 3 DIGIT TERAKHIR NOMOR HP KALIAN ADALAH HAL-HAL YANG KALIAN BUTUHIN SAAT INI2",0,2,0,2021-06-25,19:17:12
2021-06-25 14:27:35,emak nya duo nara@kembarlucyRiego·Jun 25Replying to @GA_Contest and @shopping_iodone,0,0,0,2021-06-25,14:27:35
2021-06-25 12:58:28,"Ardi Manendra@ardidudidu·Jun 25Shopping, Shopping, TravelQuote TweetON┆ JANGAN REPLY OOT @bertanyarl · Jun 25TANYARL 3 DIGIT TERAKHIR NOMOR HP KALIAN ADALAH HAL-HAL YANG KALIAN BUTUHIN SAAT INI",0,0,0,2021-06-25,12:58:28
2021-06-25 11:56:06,LUCKY ™@JackBvlgari·Jun 25Replying to @Paullarnz_Shopping Money and sex 1,1,0,0,2021-06-25,11:56:06
2021-06-25 08:57:50,I.M@assasinkuliner·Jun 25Replying to @InuKishu and @shopping_ioGoes to 50 cent.....,0,0,0,2021-06-25,08:57:50
2021-06-24 18:36:02,Papa Aiz@PapaAis_·Jun 24Replying to @GA_Contest and @shopping_ioI have no idea about which payment you endorsed for.. so sorry,0,0,0,2021-06-24,18:36:02
2021-06-24 14:24:37,"Cynthia Permata Sari@cynthiaps·Jun 24Mau shopping genks mumet  @ Jakarta, Indonesia https://instagram.com/p/CQgZTKNBkHmenQKwcWP1hAdWs-BrY9kw084Q6E0/?utm_medium=twitter…",0,0,0,2021-06-24,14:24:37
2021-06-23 00:39:33,"Halima@_iima·Jun 23Ini kenapa flash sale tokped menarik² sekali ya pas semi-lockdown ini? Lapar mata, emg butuh, atau shopping therapy? Apakah ini hanya pelampiasan kesetresanku  #mulaihalu #lebay1",1,0,0,2021-06-23,00:39:33
2021-06-22 18:09:48,‘lele  gws@lelelintas·Jun 22abis nonton live shopping crystal alias nyiksa diri sendiri soalnya w lagi puasa 2 bulan,0,0,0,2021-06-22,18:09:48
2021-06-22 05:20:36,anu@anupensiun·Jun 22Replying to @RanyNuranimuNtar abis makan malah lanjut shopping,0,0,0,2021-06-22,05:20:36
2021-06-22 03:26:00,"ggukie97`L@jjkXsyl27·Jun 22Hobi on wv  hobi : what's going on.  #butter4thno1onhot100   Btw it's so clear that people's mate His hobi style never fails, he even said ""recently he likes shopping because he wants to look handsome/cool in front of the army"" Uri sunshine very soft1",0,1,0,2021-06-22,03:26:00
2021-06-21 13:59:41,"asjdfgh@adeliaaandani·Jun 21YaAllah lancarkan lah rezeki ku, soalnya aku suka jalan jalan sama shopping.",0,0,0,2021-06-21,13:59:41
2021-06-21 11:01:27,"Stallone@Stallonation·Jun 21I'm at Grand Indonesia Shopping Town in Jakarta Pusat, DKI Jakarta https://swarmapp.com/c/dUvEbXdH5qK",0,0,0,2021-06-21,11:01:27
